#N. Registro,Fecha Reg.,Tipo,Tercero,Importe,IVA,Descripción
2017007880.0,2017-04-26,ADO1,SEGURIDAD SISTEMAS NAVARRA S.L.  ,1572.17,0.0,MICROFONO+MUEBLE+VIDEO+MONITOR(AMPLIACION EQUIPO AUDIOVISUAL PLENO)
2017007881.0,2017-04-10,ADO1,CARMEN Y RAUL ECHARTE VIANA  ,55.0,0.0,PLACA CON GRABACION VUELTA PAIS VASCO
2017007886.0,2017-05-02,ADO1,COPYPRINT S.L.  ,92.25,0.0,1025 HOJAS INSCRIPCION ESCUELAS DEPORTIVAS
2017007887.0,2017-05-02,ADO1,VALENZUELA HNOS.  ,181.5,0.0,2 DIAS ALQUILER SACABOCADOS PARA AHUECAR TIERRA JARDIN CP
2017008098.0,2017-05-08,ADO1,ASOCIACION DE GAITEROS DEL VALLE DE EGUE  ,320.0,0.0,ACTUACION DIA DEL VALLE
2017008105.0,2017-05-05,ADO1,CORREOS Y TELEGRAFOS  ,4802.42,0.0,SERVICIO CORREOS ABRIL (INCLUYE VIALINE)
2017008106.0,2017-05-05,ADO1,"GESTION AMBIENTAL DE NAVARRA, S.A.U.  ",1179.75,0.0,6 INFORMES URBANISTICOS (3 OBTENCION LICENCIA+3 INFORME DE DEVOLUCION)
2017008107.0,2017-05-06,ADO1,RIBES MORENO LUIS,88.51,0.0,TRADUCCION INGLES TEXTO GUION CARRERA CICLISTA
2017008108.0,2017-05-04,ADO1,HUARTE GRAFICA S.A.L.  ,159.72,0.0,50 CARTELES TROFEO GORRAIZ+50 S PEDRO MARTIR+30 SEMANA LIBRO
2017008109.0,2017-05-03,ADO1,FISIO MEDICA ACTUAL SL  ,67.11,0.0,2 BATAS TRABAJADORAS DOMESTICAS SAD
2017008110.0,2017-05-02,ADO1,ALDAZ ECHARRI S.A.  ,10.29,0.0,10 KG CORRUGADO 16 MM
2017008111.0,2017-05-03,ADO1,GESPORT S.L.  ,68.26,0.0,1 ZUECO+2 CAMISETA+1 FORRO+1 PANTALON CRISTINA GARCIA
2017008112.0,2017-05-03,ADO1,PROYECTO LUZ  ,443.92,0.0,43 LAMPARAS PM+DIFERENCIA PRECIO MEDIDOR LASER MAYOR ALCANCE (ANTERIOR DEVUELTO)
2017008113.0,2017-05-03,ADO1,CRUZ ROJA ESPAÑOLA  ,297.3,0.0,AMBULANCIA PARTIDO FUTBOL JUVENTUD 19/04
2017008114.0,2017-05-02,ADO1,SICAL  ,250.28,0.0,3 LATERALES CEPILLOS BARREDORA
2017008115.0,2017-05-02,ADO1,HISPANOFIL  ,27.68,0.0,MINUTERO ELECTRONICO PM
2017008116.0,2017-05-04,ADO1,IRUÑA CONTENEDORES  ,327.8,0.0,TRANSPORTE ABRIL 2 CONTENEDORES
2017008117.0,2017-05-04,ADO1,DISNAVAL S.L.  ,329.1,0.0,"3 BOTES 4LT PINTURA PAPELERAS, PATAS BANCOS GORRAIZ+LIMPIADOR PINTADAS BIBLIOTECA                                       "
2017008118.0,2017-05-04,ADO1,ALVECON S.L.  ,474.8,0.0,ALQUILER CARRETILLA ELEVADORA VUELTA CICLISTA
2017008119.0,2017-05-02,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,84.45,0.0,2 TICKETS COMBUSTIBLE ABRIL SM
2017008120.0,2017-05-04,O1,ANALISIS DE LOS CUERPOS EN MOVIMIENTO  ,157.5,0.0,"4,5 H CLASES DANTZAS EUSKERA ABRIL, 35€/H                                                                               "
2017008121.0,2017-04-28,O1,CLEN COLLEGE  ,2325.0,0.0,"CLASES INGLES ABRIL. 37,5 €/H                                                                                           "
2017008122.0,2017-05-09,ADO1,TÜV RHEINLAND NAVARRA SA  ,70.85,0.0,ITV TRACTOR+2 VEHICULOS CISTERNA JARDINES
2017008123.0,2017-05-09,ADO1,TÜV RHEINLAND NAVARRA SA  ,82.7,0.0,ITV 2 TRACTORES SM
2017008254.0,2017-05-02,ADO1,FERRETERIA BERRIAINZ  ,215.92,0.0,CHALECO REFLECTANTE SM+PIEZAS DESAGÜE NAVE SM+CERRADURA VIVERO+PAPEL SECAMANOS SM
2017008255.0,2017-05-10,ADO1,PASTELERIA LARRAMENDI S.L.  ,531.59,0.0,LUNCH SAN PEDRO MARTIR
2017008256.0,2017-05-02,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),32.55,0.0,3.303 COPIAS IMPRESORA OAC 23/03-25/04 (ULTIMO A4 262.003)
2017008257.0,2017-05-03,ADO1,LABRIT MULTIMEDIA S.L  ,2710.4,0.0,ARCHIVO ONLINE PATRIMONIO INMATERIAL
2017008258.0,2017-05-08,ADO1,IRIARTE ALONSO JORGE,217.8,0.0,6 MUPIS PROGRAMA ITINERANTE INFANTIL
2017008259.0,2017-05-08,ADO1,"ALDER (ECHARTE VIANA, J.RAUL)  ",968.0,0.0,PARQUE INFANTIL IBIRICU SAN PEDRO MARTIR
2017008260.0,2017-05-08,ADO1,"DINAFAX, S.L.  ",43.32,0.0,3.978 COPIAS BNPLANTA 1 (FIN 449812) 06/04-24/04
2017008261.0,2017-05-11,ADO1,GONZALEZ HIDALGO BEGOÑA,544.5,0.0,"ACTUACION TEATRO LUDOTECA 21/04 ""VERSO EN BANDEJA""                                                                      "
2017008262.0,2017-05-09,ADO1,"GRUAS ABAYA, S.L.  ",599.86,0.0,SERVICIO GRUA ABRIL 7 VEHICULOS
2017008263.0,2017-05-08,ADO1,SUMUN EQUIPAMIENTOS  ,368.9,0.0,52 CALCETINES+2 POLOS MANGA CORTA PM
2017008329.0,2017-05-10,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERV ROUTER+PREMIUN 4MBPS BIBLIOTECA ABRIL
2017008330.0,2017-05-10,ADO1,"ZUAZU 2001, S.L. (CARNICERIAS ZUAZU) ",506.79,0.0,223 KG POLLO CESTA BASICA
2017008331.0,2017-05-10,ADO1,NAVAR PRODUCCIONES  ,1210.0,0.0,PARQUE INFANTIL DIA CONCEJOS AZPA
2017008332.0,2017-05-08,ADO1,AUZOLAN LIBURUDENDA  ,433.38,0.0,35 LIBROS BIBLIOTECA
2017008333.0,2017-05-11,ADO1,"DINAFAX, S.L.  ",60.94,0.0,5.596 COPIAS BN IMPRESORA PLANTA 1 (FIN 455408) 24/04-10/05
2017008349.0,2017-05-12,ADO1,LANKU BERTSO ZERBITZUAK S.L.  ,592.9,0.0,MONOLOGO EUSKERA 27/04 SEMANA DEL LIBRO
2017008350.0,2017-05-05,ADO1,LAVANDERIA BLANCO  ,208.04,0.0,SERVICIO LAVANDERIA JARDINES ABRIL
2017008351.0,2017-05-04,O1,ADAXKA S.L.  ,1394.53,0.0,ASISTENCIA TECNICA HUERTOS MAYO
2017008352.0,2017-05-03,ADO1,SUMUN EQUIPAMIENTOS  ,2419.75,0.0,15 BOTAS+7 ZAPATOS PM
2017008353.0,2017-05-12,ADO1,CATERING ZUBILLAGA S.L.  ,1952.5,0.0,101 MENU ADULTO+26 INFANTIL DIA CONCEJOS
2017008354.0,2017-05-10,ADO1,"MAPFRE VIDA, S.A DE SEGUROS Y REASEGUROS SOBRE LA VIDA HUMANA ",896.96,0.0,SEGURO ACCIDENTES CAMPEONATO FUTBOL JUVENTUD
2017008355.0,2017-05-08,ADO1,URKOITIK  ,5.03,0.0,JUNTA PVC RIEGO
2017008356.0,2017-05-05,ADO1,SERVICIOS DE LA COMARCA DE PAMPLONA  ,1538.1,0.0,TRANSPORTE  RECEBO Y COMPOST
2017008357.0,2017-05-05,ADO1,SEAL SL  ,233.72,0.0,AFILADO CADENA+REPARAR CORTACESPED+REPARAR MOTOSIERRA
2017008358.0,2017-05-09,O1,URBASER SA  ,18785.56,0.0,MANTENIMIENTO ZONAS VERDES ABRIL
2017008359.0,2017-05-10,ADO1,SERVE MAQUINARIA SL  ,181.5,0.0,REPARACION CORTACESPED (ZAPATAS+MAZA+EMBRAGUE)
2017008360.0,2017-05-11,ADO1,AROZ-BERRI S.A.,14.52,0.0,SOLDAR SOPORTE PATA REMOLQUE
2017008361.0,2017-05-11,ADO1,MADERPLAY S.L.  ,158.75,0.0,20 POSTES REDONDOS VALLAR JARDINES
2017008362.0,2017-05-11,ADO1,"CERRAJERIA SUKOT, S.L.  ",20.46,0.0,4 LLAVES NAVE JARDINES
2017008363.0,2017-05-06,ADO1,"SALTOKI, S.A.  ",173.59,0.0,1 ENLACE+2 REDUCCIONES+1 PLANA ROSCADA+1 ROSCA
2017008364.0,2017-05-12,ADO1,MINGO URIA ANA,180.0,0.0,FLORES IGLESIA IBIRICU Y EGUES
2017008365.0,2017-05-12,ADO1,SOCIEDAD ZUMAR-ALDE  ,173.01,0.0,BEBIDAS+MENAJE LUNCH ROMERIA SAN PEDRO MARTIR
2017008366.0,2017-05-05,ADO1,DENDA BRICOLAJE S.L.  ,765.74,0.0,50 DIFUSORES+175 BOQUILLAS+MANGUERA+VENTOSA
2017008367.0,2017-04-24,ADO1,GORRIZ EDERRA MARIA DEL MAR,21998.79,0.0,DIAGNOSTICO CENSO EUSKALDUNES
2017008368.0,2017-05-05,ADO1,DENDA BRICOLAJE S.L.  ,33.82,0.0,ACEITE MOTOR+MANTENIMIENTO COMPRESOR
2017008369.0,2017-04-30,ADO1,"SALTOKI, S.A.  ",169.8,0.0,2 BRIDA PLANA ROSCADA+2 ROSCA DOBLE+1 ENLACE+1 VALVULA
2017008370.0,2017-03-06,O1,EQUALA  ,3025.0,0.0,ASISTENCIA TECNICA VIOLENCIA MUJER (ADELANTO 50%)
2017008372.0,2017-05-12,ADO1,AYALA ZARAZA FREDY ALBERTO,18.85,0.0,1 CAMBIO CREMALLERA+PONER ESCUDO PM
2017008373.0,2017-05-12,ADO1,COMAS BERRADRE IGNACIO ROMAN  ,71.63,0.0,10 LLAVES VIVERO+13 PILAS PUERTAS AYTO
2017008374.0,2017-05-04,ADO1,EGEA OLANO JESUS MARIA,290.98,0.0,2 ARREGLO PINCHAZO JARDINES+2 CUBIERTAS HIBRIDO PM 1071JTX
2017008408.0,2017-05-15,ADO1,IRIARTE ALONSO JORGE,94.38,0.0,6 MUPIS TEATRO MONOLOGOS
2017008409.0,2017-04-04,ADO1,ORONA S. COOP  ,61.54,0.0,REPARACION ASCENSOR SSB (HOJA CABINA SACADA DE CERRADURA)
2017008410.0,2017-05-11,ADO1,HUARTE GRAFICA S.A.L.  ,1779.91,0.0,"FOLLETOS Y DIPTICOS LIBRE AGRESIONES FIESTAS, CARTELES PROG.ITIN.INF. Y CARTELES BIBLIOTECA                             "
2017008459.0,2017-05-17,ADO1,AEK EUSKARAZ KOOP E.  ,1500.0,0.0,1 KM KORRIKA
2017008460.0,2017-05-17,ADO1,TAURO MOTOR CAR SL  ,231.41,0.0,REVISION 30000 KM TOYOTA HYBRID PM
2017008461.0,2017-05-10,ADO1,TELETAXI SAN FERMIN  ,313.01,0.0,SERVICIO TAXI BASOSTAIN ABRIL 28 VIAJES (11 FIN SEMANA O FESTIVO)
2017008470.0,2017-05-15,O1,EXTINIRUÑA S.L.  ,935.91,0.0,CUOTA TRIMESTRAL REVISION INCENDIOS Y ALARMAS
2017008471.0,2017-05-15,ADO1,ASIAIN ALDAVE GUADALUPE,99.99,0.0,TXAPELA BORDADA  CAMPEONATO MUS
2017008472.0,2017-05-17,ADO1,FEDERACION NAVARRA MUNIC. Y CONCEJOS  ,7103.52,0.0,CUOTA 2017 FNMC VALLE EGUES CON CONCEJOS
2017008473.0,2017-05-16,ADO1,"TRANSPORTES LIZARRALDEA, S.L.  ",216.07,0.0,TRANSPORTE CESTA BASICA DICIEMBRE
2017008474.0,2017-05-17,O1,ANDACELAY S.L.  ,19912.48,0.0,LIMPIEZAS DE EDIFICIOS MUNICIPALES ABRIL
2017008481.0,2017-05-12,O1,LARUMBE PASCUAL ENEKO,620.13,0.0,CUOTA MANTENIMIENTO TV ENE-FERB-MAR
2017008482.0,2017-05-17,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,95.62,0.0,6 CARTUCHOS NEGRO AYTO
2017008483.0,2017-05-17,ADO1,GRUPO DE TEATRO TALO  ,1000.0,0.0,"TEATRO ""FAMILIA POR HORAS"" 30/04 MARISTAS                                                                               "
2017008514.0,2017-05-17,O1,ANDACELAY S.L.  ,70410.05,0.0,GESTION CENTROS 0-3 ABRIL
2017008515.0,2017-05-16,ADO1,ADAGIO SL  ,2159.62,0.0,1 GUITARRA ELECTRICA+1 TECLADO+ 1 BATERIA
2017008516.0,2017-05-17,ADO1,UNZUE E HIJOS S.L.  ,64.59,0.0,8 GAFAS PROTECCION ESP
2017008807.0,2017-05-05,ADO1,"REGENAUTO, S.A.  ",204.53,0.0,LIMPIASALPICADERO+LAVAPARABRISAS+ARRANQUE+LIQUIDO FRENOS
2017008808.0,2017-05-05,ADO1,"CONFEIRUÑA, S.L.  ",288.78,0.0,2 BOTAS+12 GUANTES SM+2 GAFAS+42 GUANTES JARDINES
2017008809.0,2017-05-08,ADO1,GASOLEOS ARTAJONA SL  ,3070.22,0.0,2634 LT GASOLEO SM+861 LT JARDINES
2017008810.0,2017-05-16,ADO1,"GRUPO CETYA, S.A.  ",47.87,0.0,MATERIAL DE RELLENO PARA CAMINO SARRIGUREN-BADOSTAIN
2017008811.0,2017-05-04,ADO1,TRANSPORTES ARALAR S.L.  ,264.99,0.0,REVISION+ARREGLO PLATAFORMA ELEVADORA
2017008812.0,2017-05-16,ADO1,HISPANOFIL  ,3.69,0.0,INTERRUPTOR UNIPOLAR ESC MUSICA
2017008813.0,2017-05-16,ADO1,"GRUPO CETYA, S.A.  ",241.49,0.0,11 TM ARENA HORMIGON+11 TM GRAVA CAMINO SARRIGUREN-BADOSTAIN
2017008814.0,2017-05-18,ADO1,CONFECCIONES LA INDUSTRIAL NAVARRA S.L.  ,747.84,0.0,11 PANTALON+34 CAMISETA+15 CHALECO+39 CALCETIN+2 POLO
2017008815.0,2017-05-18,ADO1,MADERAS OZCOIDI  ,65.84,0.0,TABLERO REPARAR PARQUES
2017008816.0,2017-05-18,ADO1,VIALINE GESTION SL  ,33.69,0.0,COBRO MULTAS EJECUTIVA ABRIL
2017008817.0,2017-05-18,ADO1,VIALINE GESTION SL  ,1715.94,0.0,COBROS EJECUTIVA ABRIL
2017008818.0,2017-05-18,ADO1,VIALINE GESTION SL  ,7183.0,0.0,GESTION SANCIONES ABRIL
2017008819.0,2017-05-18,ADO1,VIALINE GESTION SL  ,294.88,0.0,CORRECCION FACTURA COSTAS EJECUTIVA DE MARZO
2017008820.0,2017-05-22,ADO1,ASOC.COMERCIO Y HOSTELERIA  ,735.0,0.0,ORGANIZACION DIA COMERCIO
2017008821.0,2017-05-22,ADO1,ASOC.COMERCIO Y HOSTELERIA  ,215.95,0.0,ORGANIZACION TOMBOLA COMERCIO
2017008822.0,2017-05-22,ADO1,ASOC.COMERCIO Y HOSTELERIA  ,1272.7,0.0,"ORGANIZACION ""EL COMERCIO CON LA FERIA  DEL LAGO""                                                                       "
2017008846.0,2017-05-23,ADO1,AYUNTAMIENTO DE NOAIN (VALLE DE ELORZ)  ,810.05,0.0,"MODULO ESC INFANTILES 2015-16. 19,42X10,6 MESES. ASIER IRIBARREN                                                        "
2017008847.0,2017-05-19,ADO1,BAG- DISTRIBUCIONES PUBLICITARIAS S.L.,177.92,0.0,REPARTO 8000 EJEMPLARES ZE BERRI ABRIL
2017008848.0,2017-05-23,ADO1,IRIBARREN CIGANDA G.,464.64,0.0,12 HORAS EXCAVADORA RETIRADA ESCOMPBRO DE PARCELA PARTICULAR
2017008849.0,2017-05-19,ADO1,"DISCOM REDES DE TELECOMUNICACION, S.L.  ",889.35,0.0,ALQUILER SIST RADIO WIFI SALA PRENSA RETRANSMISION DIRECTA VUELTA CICLISTA
2017008850.0,2017-05-16,ADO1,ENTIDAD URBANISTICA DE CONSERVACION CIUDAD DE LA INNOVACION ,464.22,0.0,CUOTA MANT CIUDAD INNOVA 10.3. 1º CUATRIMESTRE
2017008851.0,2017-05-16,ADO1,ENTIDAD URBANISTICA DE CONSERVACION CIUDAD DE LA INNOVACION ,1170.53,0.0,CUOTA MANTENIMIENTO CIUDAD INNOVA 10.5. 1º CUATRIMESTRE
2017008852.0,2017-05-16,ADO1,ENTIDAD URBANISTICA DE CONSERVACION CIUDAD DE LA INNOVACION ,484.21,0.0,CUOTA MANTENIMIENTO CIUDAD INNOVA 10.6. 1º CUATRIMESTRE
2017008854.0,2017-05-23,O1,"COMPAÑIA NAVARRA DE AUTOBUSES, S.A. CONDA ",4277.58,0.0,CONCESION  TRANSPORTE PUBLICO LINEA OCHAGAVIA PAMPLONA MES MAYO
2017008856.0,2017-05-22,ADO1,PLANYCOP  ,100.05,0.0,100 CARTELES+TICKETS DIA CONCEJOS
2017008857.0,2017-05-19,ADO1,ESPECTACULOS TIC TAK S.L.  ,600.0,0.0,ACTUACION PANCHO BALBUENA DIA DEL VALLE
2017008858.0,2017-05-15,ADO1,"LOARRE MENSAJEROS, S.L.U  (MRW)",131.85,0.0,SERVICIO MENSAJERIA ABRIL
2017008859.0,2017-05-17,ADO1,"LOARRE MENSAJEROS, S.L.U  (MRW)",183.33,0.0,SERVICIO MENSAJERIA MARZO
2017008860.0,2017-05-24,ADO1,ACADEMIA KUMLAUDE  ,200.01,0.0,TRADUCCION INGLES HELICOPTERO VUELTA CICLISTA
2017008861.0,2017-05-24,ADO1,GRAFICAS XABIER  ,498.76,0.0,8500 FOLLETOS+150 CARTELES PRESUPUESTOS  PARTICIPATIVOS
2017008862.0,2017-05-24,ADO1,PANADERIA MIRAVALLES S.L.  ,35.21,0.0,40 BARRAS PAN DIA CONCEJOS
2017008864.0,2017-05-11,O1,"AEPUNTOCON, S.L  ",76479.38,0.0,ACONDICIONAMIENTO VESTUARIOS EN COLEGIO
2017008865.0,2017-05-16,O1,"AEPUNTOCON, S.L  ",7646.67,0.0,"AMPLIACION OBRA POR PINTADO ,NUEVO TECHO EN VESTUARIOS COLEGIO                                                          "
2017008866.0,2017-05-18,ADO1,VERGARA ANTOLIN FRANCISCO JAVIER,877.98,0.0,INFORME TECNICO EQUIPAMIENTO AUDIOVISUAL SALA PLENO Y COMISIONES
2017008867.0,2017-05-12,ADO1,LARUMBE PASCUAL ENEKO,522.66,0.0,35 MT CABLE+14 CONECTOR+2 SINTONIZADORES TDT CARRERA CICLISTA  SALA  COMISIONES Y PLENO
2017008868.0,2017-05-10,O1,DIARIO DE NAVARRA  ,4669.39,0.0,3 VIDEOS COMERCIOS+VIDEO CORPORATIVO+3 CHEQUES GIGANTES
2017008869.0,2017-05-16,ADO1,ROLLTORE PORTIS S.L.  ,1632.29,0.0,50% ANTICIPO SUSTITUCION PUERTA GARAJE
2017008871.0,2017-05-17,ADO1,UNZUE E HIJOS S.L.  ,134.96,0.0,CUERDA ARRANQUE+SIERRA+ROLLO NYLON
2017008872.0,2017-05-16,ADO1,FERNANDEZ BEAUMONT FELIPE (ALFEFLOR),68.61,0.0,6 SACOS 25 KG FERTILIZANTE+6X50 LT MANTILLO ORGANICO
2017008873.0,2017-05-22,ADO1,HUARTE GRAFICA S.A.L.  ,1890.01,0.0,8500 FOLLETOS ACT VERANO+1000 CARPETAS AYTO+700 DIPTICO AYUDAS COMEDOR
2017008874.0,2017-05-16,ADO1,SYS AGROSAL  ,304.21,0.0,60 AROMATICAS+3VERONICA+12 OREGANO+15 GERANEO+36 TOMATES
2017008875.0,2017-05-19,ADO1,EIDABE SL  ,1980.0,0.0,TEATRO 14/05 PROGRAMA ITINERANTE INFANTIL
2017008877.0,2017-05-15,ADO1,VH MAQUINARIA SL  ,60.0,0.0,REPARACION MOTOAZADA
2017008879.0,2017-05-12,ADO1,IRAOLA-ARTETA S.L.,129.0,0.0,LIMPIEZA FOSA SEPTICA HUERTAS MAYO
2017008880.0,2017-05-15,ADO1,REVISIONES DE NAVARRA S.A.  ,33.3,0.0,ITV NISSAN PATHIFINDER JARDINES
2017008881.0,2017-05-17,ADO1,PROYECTO LUZ  ,48.59,0.0,4 LAMPARAS NAVE JARDINES
2017008883.0,2017-05-22,ADO1,VIVEROS VALDORBA ECHAPARE GONZALEZ CESAR Y LEZAUN INDURAIN MARIA PILAR,727.99,0.0,30 TAGETE+30 PLANTEL+30 MACETA+240 BEGOÑA+75 COLEOS+135 SALVIAS
2017008884.0,2017-05-17,ADO1,TALLERES CR  ,174.24,0.0,REPARAR INSTALACION ELECTRICA NISSAN PATHFINDER JARDINES
2017008885.0,2017-05-23,ADO1,URKOITIK  ,78.95,0.0,EMPALME+ANILLO+BRIDA ACERO+JUNTA+CODO+8 TORNILLOS
2017008886.0,2017-05-24,ADO1,ELECTRICIDAD KESMA S.L.  ,142.78,0.0,ARREGLO BOMBA RIEGO
2017008887.0,2017-04-04,ADO1,AXA SEGUROS GENERALES  ,1921.25,0.0,SEGURO ACCIDENTES TRABAJADORES 01/07/2016 A 01/07/2017
2017008888.0,2017-04-04,ADO1,AXA SEGUROS GENERALES  ,146.36,0.0,SEGURO ACCIDENTES TRABAJADORES 11/05/2016 A 30/06/2016
2017008889.0,2017-04-04,ADO1,AXA SEGUROS GENERALES  ,266.78,0.0,SEGURO ACCIDENTES CORPORATIVOS  11/05/2016 A 30/06/2016
2017008890.0,2017-04-04,ADO1,AXA SEGUROS GENERALES  ,1238.96,0.0,SEGURO ACCIDENTES  CORPORATIVOS 01/07/2016 A 01/07/2017
2017009565.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",29.28,0.0,2 PANTALONES JARDINES
2017009566.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",61.23,0.0,4 POLOS JARDINES
2017009567.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",61.23,0.0,4 POLOS JARDINES
2017009568.0,2017-05-25,ADO1,BAG- DISTRIBUCIONES PUBLICITARIAS S.L.  ,166.8,0.0,REPARTO 7500 FOLLETOS PRESUPUESTOS PARTICIPATIVOS
2017009569.0,2017-05-25,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,560.6,0.0,16 CARTUCHOS SSB+7 CARTUCHOS AYTO
2017009570.0,2017-05-25,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,31.17,0.0,1 TONER IMPRESORA URTASUN
2017009571.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",68.06,0.0,1 BOTA CARLOS NAUSIA ESP
2017009572.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",136.13,0.0,2 BOTAS ESP
2017009573.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",189.98,0.0,1 BOTA+2 P ANTALON+4 POLO+1 FORRO+2 CALCETINES
2017009574.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",142.08,0.0,2 PANTALON+1 TRAJE AGUA+1 BOTA+1 POLAR
2017009575.0,2017-05-26,ADO1,"JUPER IRU, S.L.  ",701.07,0.0,11 PANTALON+8 POLO+3 POLAR+4 TRAJE AGUA+3 BOTA+9 CALCETIN
2017009576.0,2017-05-25,O1,PAUMA SL  ,35067.91,0.0,GESTION CAF MAYO
2017009577.0,2017-05-25,O1,PAUMA SL  ,157.3,0.0,"6,5 HORAS Sº GUARDERIA MARZO TALLER DESARROLLO PERSONAL                                                                 "
2017009578.0,2017-05-25,ADO1,PAUMA SL  ,484.0,0.0,SERVICIO ENVEJECIMIENTO ACTIVO MAYO
2017009579.0,2017-05-26,ADO1,SANCHEZ LANDIBAR DANIEL Y SANCHEZ RIVEROS DANIEL ,121.0,0.0,DISEÑO CARTEL CICLO INFALTIL ITINERANTE
2017009580.0,2017-05-26,ADO1,PAI TEATRO ANIMACION  ,1650.0,0.0,TEATRO 21 MAYO PROGRAMA INFANTIL ITINERANTE
2017009581.0,2017-05-26,ADO1,GAZTE TXARANGA  ,1050.0,0.0,ACTUACION 3 DIAS FIESTAS SARRIGUREN 2016
2017009582.0,2017-05-26,ADO1,SANCHEZ LANDIBAR DANIEL Y SANCHEZ RIVEROS DANIEL ,242.0,0.0,DISEÑO FOLLETO ACTIVIDADES VERANO
2017009748.0,2017-05-29,ADO1,M&INGENEIERIA Y MONTAJE NAVARRA SL  ,968.0,0.0,ALQUILER PANTALLA GIGANTE VUELTA PAIS VASCO
2017009749.0,2017-05-18,ADO1,LA MANDUCA DE GORRAIZ  ,19.83,0.0,ALIMENTOS TALLER COCINA CESTA BASICA
2017009750.0,2017-05-26,ADO1,LA MANDUCA DE GORRAIZ  ,244.13,0.0,194 HUEVOS CESTA BASICA
2017009751.0,2017-05-29,ADO1,MD MOVIES DISTRIBUCION  ,99.34,0.0,8 DVD PREMIO CONCURSO SEMANA DEL LIBRO INFANTIL-ADULTO
2017009895.0,2017-05-30,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,71.7,0.0,2 CARTUCHOS COLOR IMPRESORA TECNICA DEPORTES
2017009897.0,2017-05-29,ADO1,MOVIMIENTO BOLA  ,800.0,0.0,MONOLOGOS BADOSTAIN 21/05
2017009898.0,2017-05-29,ADO1,ASOCIACION DE GAITEROS DEL VALLE DE EGUE  ,210.0,0.0,ACTUACION CONCENTRACION GIGANTES VILLAVA
2017009899.0,2017-05-30,ADO1,TANTATIC S.L.  ,764.72,0.0,160 CAMISETAS CAMPEONATO FUTBOL JUVENTUD
2017009900.0,2017-05-29,ADO1,ASOCIACION NAFARROAKO TOPAGUNEA EUSKARA  ,1250.0,0.0,GRUPO CONVERSACION EUSKERA 1º PARTE 2017
2017009901.0,2017-05-29,ADO1,BORDES MAYO MANUEL,765.93,0.0,12 CAJAS SERVILLETAS FIESTAS SIN AGRESIONES SEXISTAS
2017009902.0,2017-05-19,ADO1,SUMUN EQUIPAMIENTOS  ,798.81,0.0,10 GORRA INVIERNO+4 POLO+1 ZAPATO+1 BOTA PM
2017009903.0,2017-05-22,ADO1,GARCIA ERRO MIGUEL ANGEL,1140.61,0.0,1 TALADRO+20 CONO Y 12 BASTIDOR SEÑAL.OBRAS+DUPLICADO MANDO
2017010159.0,2017-06-04,ADO1,"ZUAZU 2001, S.L. (CARNICERIAS ZUAZU) ",55.04,0.0,9 KG CHISTORRA DIA CONCEJOS
2017010160.0,2017-06-01,ADO1,COMERCIAL PIROTECNIA FIESTA  ,284.83,0.0,COHETON+COHETE+TORO DE FUEGO DIA CONCEJOS
2017010161.0,2017-05-31,ADO1,ADAGIO SL  ,835.0,0.0,COMPRA INSTRUMENTO 1 LIRA
2017010162.0,2017-06-01,ADO1,CABINET  ,259.5,0.0,CAMPAÑA ESCOLARIZACION MODELO D (VIDEO+MATERIAL GRAFICO)
2017010163.0,2017-06-01,ADO1,TALLERES CLEMENTE S.I.  ,73.3,0.0,SOLDAR PATA MULA MECANICA+2 BUJIAS
2017010164.0,2017-06-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,255.27,0.0,6 TICKETS GASOLINA MAYO JARDINES
2017010165.0,2017-05-31,ADO1,EGEA OLANO JESUS MARIA,10.89,0.0,ARREGLO PINCHAZO RENAULT KANGOO JARDINES
2017010166.0,2017-06-01,ADO1,ALDAZ ECHARRI S.A.  ,10.03,0.0,5 KG PLETINA METALICA JARDINES
2017010167.0,2017-05-24,ADO1,"JUPER IRU, S.L.  ",1475.72,0.0,16 PANTALON+20 POLO+6 CHALECO+7 BOTA+27 CALCETINES
2017010172.0,2017-05-31,O1,GESPORT S.L.  ,3978.0,0.0,YOGA+GIMNAS+GIMNAS DEPENDIENTES ENE-MAYO FUERA INSTALACIONES DEPORTIVAS
2017010174.0,2017-05-30,ADO1,EXTINIRUÑA S.L.  ,1133.2,107.68,RETIMBRADO EXTINCIONES COCINA BAR PISCINAS
